"Date","Player_1","Player_2","Winner","Rank_1","Rank_2","Odd_1","Odd_2","Court","Five_Set","Match_Importance","Opponent","Odd_Med","Odd_Opp","Rank_Med","Rank_Opp","Win","Odd_Pred","Grass","Clay","Indoor","Hard","Odd_Acc","Opp_Court_Perc","Opp_Set_Perc","H2H_Med","Pre_Med","Pre5_Med","Pre_Opp","Pre5_Opp","Log_Rank_Med","Log_Rank_Opp"
"2022-06-23","Bautista Agut R.","Medvedev D.","Bautista Agut R.",20,1,3.4,1.33,"Grass",0,90,"Bautista Agut R.",1.33,3.4,1,20,0,1,1,0,0,0,0,69.6969696969697,62.655601659751,25,1,0.8,1,0.6,0,2.99573227355399
"2022-08-04","Hijikata R.","Medvedev D.","Medvedev D.",224,1,11,1.05,"Hard Outdoor",0,45,"Hijikata R.",1.05,11,1,224,1,1,0,0,0,1,1,0,0,50,0,0.6,0,0,0,5.41164605185504
"2022-08-05","Medvedev D.","Berankis R.","Medvedev D.",1,98,1.08,8,"Hard Outdoor",0,90,"Berankis R.",1.08,8,1,98,1,1,0,0,0,1,1,44.9152542372881,42.8571428571429,50,1,0.6,1,0.6,0,4.58496747867057
"2022-08-06","Kecmanovic M.","Medvedev D.","Medvedev D.",38,1,4.5,1.2,"Hard Outdoor",0,150,"Kecmanovic M.",1.2,4.5,1,38,1,1,0,0,0,1,1,53.7313432835821,51.6666666666667,100,1,0.6,1,0.8,0,3.63758615972639
"2022-08-07","Norrie C.","Medvedev D.","Medvedev D.",12,1,3.4,1.33,"Hard Outdoor",0,250,"Norrie C.",1.33,3.4,1,12,1,1,0,0,0,1,1,61.1111111111111,59.5628415300546,100,1,0.8,1,0.8,0,2.484906649788
"2022-08-10","Medvedev D.","Kyrgios N.","Kyrgios N.",1,37,1.5,2.62,"Hard Outdoor",0,90,"Kyrgios N.",1.5,2.62,1,37,0,1,0,0,0,1,0,67.9012345679012,66.8421052631579,33.3333333333333,1,0.8,1,1,0,3.61091791264422
"2022-08-17","Van De Zandschulp B.","Medvedev D.","Medvedev D.",24,1,5.5,1.14,"Hard Outdoor",0,90,"Van De Zandschulp B.",1.14,5.5,1,24,1,1,0,0,0,1,1,57.1428571428571,56.8627450980392,100,0,0.8,1,0.6,0,3.17805383034795
"2022-08-18","Shapovalov D.","Medvedev D.","Medvedev D.",21,1,4.33,1.22,"Hard Outdoor",0,180,"Shapovalov D.",1.22,4.33,1,21,1,1,0,0,0,1,1,59.6774193548387,53.030303030303,33.3333333333333,1,0.8,1,0.4,0,3.04452243772342
"2022-08-19","Medvedev D.","Fritz T.","Medvedev D.",1,13,1.44,2.75,"Hard Outdoor",0,360,"Fritz T.",1.44,2.75,1,13,1,1,0,0,0,1,1,56.7073170731707,54.978354978355,50,1,0.8,1,0.8,0,2.56494935746154
"2022-08-21","Medvedev D.","Tsitsipas S.","Tsitsipas S.",1,7,1.33,3.4,"Hard Outdoor",0,600,"Tsitsipas S.",1.33,3.4,1,7,0,1,0,0,0,1,0,66.6666666666667,66.8,87.5,1,0.8,1,0.6,0,1.94591014905531
"2022-08-29","Kozlov S.","Medvedev D.","Medvedev D.",111,1,29,1.005,"Hard Outdoor",1,90,"Kozlov S.",1.005,29,1,111,1,1,0,0,0,1,1,25,33.3333333333333,50,0,0.6,0,0.2,0,4.70953020131233
"2022-09-01","Medvedev D.","Rinderknech A.","Medvedev D.",1,58,1.01,21,"Hard Outdoor",1,90,"Rinderknech A.",1.01,21,1,58,1,1,0,0,0,1,1,57.8947368421053,33.3333333333333,50,1,0.8,1,0.4,0,4.06044301054642
"2022-09-03","Medvedev D.","Wu Y.","Medvedev D.",1,174,1.04,13,"Hard Outdoor",1,180,"Wu Y.",1.04,13,1,174,1,1,0,0,0,1,1,33.3333333333333,100,50,1,0.8,1,0.6,0,5.15905529921453
"2022-09-05","Kyrgios N.","Medvedev D.","Kyrgios N.",25,1,2.5,1.53,"Hard Outdoor",1,360,"Kyrgios N.",1.53,2.5,1,25,0,1,0,0,0,1,0,68.2352941176471,67.0886075949367,25,1,0.8,1,0.8,0,3.2188758248682
"2022-09-22","Medvedev D.","Wawrinka S.","Wawrinka S.",4,284,1.12,6,"Hard Indoor",0,45,"Wawrinka S.",1.12,6,4,284,0,1,0,0,1,0,0,57.7586206896552,60.387323943662,66.6666666666667,0,0.6,1,0.2,1.38629436111989,5.64897423816121
"2022-10-04","Medvedev D.","Ramos-Vinolas A.","Medvedev D.",4,40,1.06,10,"Hard Indoor",0,90,"Ramos-Vinolas A.",1.06,10,4,40,1,1,0,0,1,0,1,24,47.5155279503106,100,0,0.6,0,0.4,1.38629436111989,3.68887945411394
"2022-10-06","Ruusuvuori E.","Medvedev D.","Medvedev D.",53,4,5,1.16,"Hard Indoor",0,90,"Ruusuvuori E.",1.16,5,4,53,1,1,0,0,1,0,1,40.9090909090909,51.063829787234,50,1,0.6,1,0.6,1.38629436111989,3.97029191355212
"2022-10-07","Bautista Agut R.","Medvedev D.","Medvedev D.",21,4,3,1.4,"Hard Indoor",0,180,"Bautista Agut R.",1.4,3,4,21,1,1,0,0,1,0,1,55.1020408163265,63.1782945736434,20,1,0.6,1,0.6,1.38629436111989,3.04452243772342
"2022-10-26","Medvedev D.","Basilashvili N.","Medvedev D.",4,94,1.03,15,"Hard Indoor",0,90,"Basilashvili N.",1.03,15,4,94,1,1,0,0,1,0,1,42,47.3684210526316,50,1,0.6,0,0,1.38629436111989,4.54329478227
"2022-10-27","Medvedev D.","Thiem D.","Medvedev D.",4,113,1.28,3.75,"Hard Indoor",0,90,"Thiem D.",1.28,3.75,4,113,1,1,0,0,1,0,1,57.9545454545455,62.3626373626374,40,1,0.8,1,0.8,1.38629436111989,4.72738781871234
"2022-10-28","Medvedev D.","Sinner J.","Medvedev D.",4,12,1.4,3,"Hard Indoor",0,180,"Sinner J.",1.4,3,4,12,1,1,0,0,1,0,1,71.7391304347826,68,100,1,1,1,0.8,1.38629436111989,2.484906649788
"2022-10-29","Dimitrov G.","Medvedev D.","Medvedev D.",32,4,5,1.16,"Hard Indoor",0,300,"Dimitrov G.",1.16,5,4,32,1,1,0,0,1,0,1,60.3448275862069,58.3864118895966,60,1,1,1,0.6,1.38629436111989,3.46573590279973
"2022-10-30","Shapovalov D.","Medvedev D.","Medvedev D.",19,4,4.33,1.22,"Hard Indoor",0,500,"Shapovalov D.",1.22,4.33,4,19,1,1,0,0,1,0,1,52.9411764705882,54.4600938967136,50,1,1,1,0.8,1.38629436111989,2.94443897916644
"2022-11-02","Medvedev D.","De Minaur A.","De Minaur A.",3,25,1.2,4.5,"Hard Indoor",0,90,"De Minaur A.",1.2,4.5,3,25,0,1,0,0,1,0,0,60.9756097560976,57.3099415204678,100,1,1,1,0.6,1.09861228866811,3.2188758248682
"2022-11-14","Rublev A.","Medvedev D.","Rublev A.",7,5,3.4,1.33,"Hard Indoor",0,600,"Rublev A.",1.33,3.4,5,7,0,1,0,0,1,0,0,62.6506024096386,62.2641509433962,80,0,0.8,0,0.6,1.6094379124341,1.94591014905531
"2022-11-16","Medvedev D.","Tsitsipas S.","Tsitsipas S.",5,3,1.5,2.62,"Hard Indoor",0,600,"Tsitsipas S.",1.5,2.62,5,3,0,1,0,0,1,0,0,61.3333333333333,66.7910447761194,77.7777777777778,0,0.6,0,0.6,1.6094379124341,1.09861228866811
"2022-11-18","Djokovic N.","Medvedev D.","Djokovic N.",8,5,1.33,3.4,"Hard Indoor",0,600,"Djokovic N.",3.4,1.33,5,8,0,0,0,0,1,0,1,78.6585365853659,82.4324324324324,50,0,0.4,1,0.8,1.6094379124341,2.07944154167984
"2023-01-04","Kecmanovic M.","Medvedev D.","Medvedev D.",29,7,5.5,1.14,"Hard Outdoor",0,45,"Kecmanovic M.",1.14,5.5,7,29,1,1,0,0,0,1,1,53.75,51.4925373134328,100,0,0.2,1,0.4,1.94591014905531,3.36729582998647
"2023-01-06","Khachanov K.","Medvedev D.","Medvedev D.",20,7,4,1.25,"Hard Outdoor",0,90,"Khachanov K.",1.25,4,7,20,1,1,0,0,0,1,1,56.1151079136691,53.1598513011152,50,1,0.2,1,0.8,1.94591014905531,2.99573227355399
"2023-01-07","Medvedev D.","Djokovic N.","Djokovic N.",7,5,2.5,1.53,"Hard Outdoor",0,150,"Djokovic N.",2.5,1.53,7,5,0,0,0,0,0,1,1,87.1212121212121,82.573726541555,44.4444444444444,1,0.4,1,1,1.94591014905531,1.6094379124341
"2023-01-16","Giron M.","Medvedev D.","Medvedev D.",56,8,17,1.03,"Hard Outdoor",1,90,"Giron M.",1.03,17,8,56,1,1,0,0,0,1,1,42.1052631578947,30,100,0,0.4,0,0.6,2.07944154167984,4.02535169073515
"2023-01-18","Millman J.","Medvedev D.","Medvedev D.",140,8,19,1.02,"Hard Outdoor",1,90,"Millman J.",1.02,19,8,140,1,1,0,0,0,1,1,45.3846153846154,40.8163265306122,50,1,0.6,1,0.4,2.07944154167984,4.9416424226093
"2023-01-20","Medvedev D.","Korda S.","Korda S.",8,31,1.2,4.5,"Hard Outdoor",1,180,"Korda S.",1.2,4.5,8,31,0,1,0,0,0,1,0,61.2244897959184,65,100,1,0.8,1,0.8,2.07944154167984,3.43398720448515
"2023-02-14","Davidovich Fokina A.","Medvedev D.","Medvedev D.",31,11,5,1.17,"Hard Indoor",0,90,"Davidovich Fokina A.",1.17,5,11,31,1,1,0,0,1,0,1,45.4545454545455,48.5148514851485,100,0,0.6,0,0.4,2.39789527279837,3.43398720448515
"2023-02-16","Van De Zandschulp B.","Medvedev D.","Medvedev D.",35,11,6,1.13,"Hard Indoor",0,90,"Van De Zandschulp B.",1.13,6,11,35,1,1,0,0,1,0,1,52.3809523809524,55.8823529411765,100,1,0.6,1,0.6,2.39789527279837,3.55534806148941
"2023-02-17","Auger-Aliassime F.","Medvedev D.","Medvedev D.",8,11,2.2,1.67,"Hard Indoor",0,180,"Auger-Aliassime F.",1.67,2.2,11,8,1,1,0,0,1,0,1,69.6969696969697,60.8040201005025,100,1,0.8,1,0.8,2.39789527279837,2.07944154167984
"2023-02-18","Medvedev D.","Dimitrov G.","Medvedev D.",11,28,1.2,4.5,"Hard Indoor",0,300,"Dimitrov G.",1.2,4.5,11,28,1,1,0,0,1,0,1,60.9756097560976,58.5774058577406,66.6666666666667,1,0.8,1,0.8,2.39789527279837,3.3322045101752
"2023-02-19","Medvedev D.","Sinner J.","Medvedev D.",11,14,1.57,2.38,"Hard Indoor",0,500,"Sinner J.",1.57,2.38,11,14,1,1,0,0,1,0,1,72.7272727272727,68.6131386861314,100,1,0.8,1,1,2.39789527279837,2.63905732961526
"2023-02-22","Broady L.","Medvedev D.","Medvedev D.",147,8,10,1.06,"Hard Outdoor",0,45,"Broady L.",1.06,10,8,147,1,1,0,0,0,1,1,33.3333333333333,39.1304347826087,50,1,1,1,0.6,2.07944154167984,4.99043258677874
"2023-02-23","Medvedev D.","O Connell C.","Medvedev D.",8,94,1.05,11,"Hard Outdoor",0,90,"O Connell C.",1.05,11,8,94,1,1,0,0,0,1,1,37.9310344827586,33.3333333333333,100,1,1,1,0.4,2.07944154167984,4.54329478227
"2023-02-24","Auger-Aliassime F.","Medvedev D.","Medvedev D.",9,8,3,1.4,"Hard Outdoor",0,150,"Auger-Aliassime F.",1.4,3,8,9,1,1,0,0,0,1,1,60,60.8910891089109,100,1,1,1,0.8,2.07944154167984,2.19722457733622
"2023-02-25","Medvedev D.","Murray A.","Medvedev D.",8,70,1.14,5.5,"Hard Outdoor",0,250,"Murray A.",1.14,5.5,8,70,1,1,0,0,0,1,1,74.4874715261959,72.5649350649351,100,1,1,1,0.8,2.07944154167984,4.24849524204936
"2023-02-28","Medvedev D.","Arnaldi M.","Medvedev D.",7,111,1.02,19,"Hard Outdoor",0,90,"Arnaldi M.",1.02,19,7,111,1,1,0,0,0,1,1,0,0,50,1,1,0,0,1.94591014905531,4.70953020131233
"2023-03-01","Bublik A.","Medvedev D.","Medvedev D.",46,7,5.5,1.14,"Hard Outdoor",0,90,"Bublik A.",1.14,5.5,7,46,1,1,0,0,0,1,1,44.2622950819672,51.9230769230769,100,1,1,0,0.6,1.94591014905531,3.8286413964891
"2023-03-02","Medvedev D.","Coric B.","Medvedev D.",7,20,1.2,4.5,"Hard Outdoor",0,180,"Coric B.",1.2,4.5,7,20,1,1,0,0,0,1,1,56.551724137931,55.1181102362205,40,1,1,1,0.4,1.94591014905531,2.99573227355399
"2023-03-03","Medvedev D.","Djokovic N.","Medvedev D.",7,1,2.75,1.44,"Hard Outdoor",0,300,"Djokovic N.",2.75,1.44,7,1,1,0,0,0,0,1,0,87.4074074074074,82.6897470039947,40,1,1,1,1,1.94591014905531,0
"2023-03-04","Rublev A.","Medvedev D.","Medvedev D.",6,7,4.33,1.22,"Hard Outdoor",0,500,"Rublev A.",1.22,4.33,7,6,1,1,0,0,0,1,1,63.5802469135803,61.8705035971223,66.6666666666667,1,1,1,0.8,1.94591014905531,1.79175946922805
"2023-03-11","Medvedev D.","Nakashima B.","Medvedev D.",6,48,1.1,7,"Hard Outdoor",0,90,"Nakashima B.",1.1,7,6,48,1,1,0,0,0,1,1,58.3333333333333,57.7464788732394,50,1,1,1,0.4,1.79175946922805,3.87120101090789
"2023-03-13","Ivashka I.","Medvedev D.","Medvedev D.",85,6,15,1.03,"Hard Outdoor",0,180,"Ivashka I.",1.03,15,6,85,1,1,0,0,0,1,1,50,51.304347826087,100,1,1,1,0.2,1.79175946922805,4.44265125649032
"2023-03-14","Medvedev D.","Zverev A.","Medvedev D.",6,14,1.25,4,"Hard Outdoor",0,180,"Zverev A.",1.25,4,6,14,1,1,0,0,0,1,1,69.6629213483146,68.2584269662921,50,1,1,1,0.8,1.79175946922805,2.63905732961526
"2023-03-15","Davidovich Fokina A.","Medvedev D.","Medvedev D.",28,6,4.33,1.22,"Hard Outdoor",0,360,"Davidovich Fokina A.",1.22,4.33,6,28,1,1,0,0,0,1,1,51.1111111111111,50,100,1,1,1,0.8,1.79175946922805,3.3322045101752
"2023-03-18","Medvedev D.","Tiafoe F.","Medvedev D.",6,16,1.25,4,"Hard Outdoor",0,600,"Tiafoe F.",1.25,4,6,16,1,1,0,0,0,1,1,52.6315789473684,49.5327102803738,100,1,1,1,0.8,1.79175946922805,2.77258872223978
"2023-03-19","Alcaraz C.","Medvedev D.","Alcaraz C.",2,6,1.73,2.1,"Hard Outdoor",0,1000,"Alcaraz C.",2.1,1.73,6,2,0,0,0,0,0,1,1,75,75.2688172043011,100,1,1,1,0.8,1.79175946922805,0.693147180559945
"2023-03-25","Medvedev D.","Carballes Baena R.","Medvedev D.",5,84,1.02,19,"Hard Outdoor",0,90,"Carballes Baena R.",1.02,19,5,84,1,1,0,0,0,1,1,33.3333333333333,45.5223880597015,100,0,0.8,0,0.2,1.6094379124341,4.43081679884331
"2023-03-29","Medvedev D.","Halys Q.","Medvedev D.",5,79,1.07,9,"Hard Outdoor",0,180,"Halys Q.",1.07,9,5,79,1,1,0,0,0,1,1,35.4838709677419,34.1463414634146,50,1,0.8,1,0.6,1.6094379124341,4.36944785246702
"2023-03-30","Medvedev D.","Eubanks C.","Medvedev D.",5,119,1.04,13,"Hard Outdoor",0,360,"Eubanks C.",1.04,13,5,119,1,1,0,0,0,1,1,35.2941176470588,39.3939393939394,50,1,0.8,1,0.8,1.6094379124341,4.77912349311153
"2023-03-31","Khachanov K.","Medvedev D.","Medvedev D.",16,5,4.5,1.2,"Hard Outdoor",0,600,"Khachanov K.",1.2,4.5,5,16,1,1,0,0,0,1,1,57.1428571428571,53.405017921147,66.6666666666667,1,0.8,1,0.8,1.6094379124341,2.77258872223978
"2023-04-02","Sinner J.","Medvedev D.","Medvedev D.",11,5,1.91,1.91,"Hard Outdoor",0,1000,"Sinner J.",1.91,1.91,5,11,1,1,0,0,0,1,1,72.972972972973,69.5945945945946,100,1,0.8,1,1,1.6094379124341,2.39789527279837
"2023-04-12","Medvedev D.","Sonego L.","Medvedev D.",5,45,1.33,3.4,"Clay",0,90,"Sonego L.",1.33,3.4,5,45,1,1,0,1,0,0,1,47.887323943662,48.4662576687117,50,1,1,1,0.8,1.6094379124341,3.80666248977032
"2023-04-13","Medvedev D.","Zverev A.","Medvedev D.",5,16,1.57,2.38,"Clay",0,180,"Zverev A.",1.57,2.38,5,16,1,1,0,1,0,0,1,72.4137931034483,68.0555555555556,54.5454545454545,1,1,1,0.6,1.6094379124341,2.77258872223978
"2023-04-14","Medvedev D.","Rune H.","Rune H.",5,9,2.1,1.73,"Clay",0,360,"Rune H.",2.1,1.73,5,9,0,0,0,1,0,0,1,51.6129032258064,56.578947368421,50,1,1,1,0.6,1.6094379124341,2.19722457733622
"2023-04-29","Medvedev D.","Vavassori A.","Medvedev D.",3,164,1.11,6.5,"Clay",0,90,"Vavassori A.",1.11,6.5,3,164,1,1,0,1,0,0,1,60,57.1428571428571,50,0,0.8,1,0.6,1.09861228866811,5.0998664278242
"2023-05-01","Medvedev D.","Shevchenko A.","Medvedev D.",3,96,1.13,6,"Clay",0,180,"Shevchenko A.",1.13,6,3,96,1,1,0,1,0,0,1,60,37.5,50,1,0.8,1,0.6,1.09861228866811,4.56434819146784
"2023-05-02","Karatsev A.","Medvedev D.","Karatsev A.",121,3,3.75,1.29,"Clay",0,180,"Karatsev A.",1.29,3.75,3,121,0,1,0,1,0,0,0,51.4285714285714,47.0588235294118,50,1,0.8,1,0.8,1.09861228866811,4.79579054559674
"2023-05-14","Medvedev D.","Ruusuvuori E.","Medvedev D.",3,43,1.4,3,"Clay",0,90,"Ruusuvuori E.",1.4,3,3,43,1,1,0,1,0,0,1,41.3793103448276,51.219512195122,100,0,0.6,1,0.6,1.09861228866811,3.76120011569356
"2023-05-15","Medvedev D.","Zapata Miralles B.","Medvedev D.",3,38,1.22,4.33,"Clay",0,180,"Zapata Miralles B.",1.22,4.33,3,38,1,1,0,1,0,0,1,53.4883720930233,43.6363636363636,50,1,0.6,1,0.8,1.09861228866811,3.63758615972639
"2023-05-16","Zverev A.","Medvedev D.","Medvedev D.",22,3,2.2,1.67,"Clay",0,180,"Zverev A.",1.67,2.2,3,22,1,1,0,1,0,0,1,71.523178807947,67.7595628415301,58.3333333333333,1,0.8,1,0.6,1.09861228866811,3.09104245335832
"2023-05-18","Medvedev D.","Hanfmann Y.","Medvedev D.",3,101,1.4,3,"Clay",0,360,"Hanfmann Y.",1.4,3,3,101,1,1,0,1,0,0,1,59.6153846153846,56.0606060606061,50,1,0.8,1,0.8,1.09861228866811,4.61512051684126
"2023-05-20","Tsitsipas S.","Medvedev D.","Medvedev D.",5,3,1.62,2.3,"Clay",0,600,"Tsitsipas S.",2.3,1.62,3,5,1,0,0,1,0,0,0,75,66.8965517241379,70,1,0.8,1,0.8,1.09861228866811,1.6094379124341
"2023-05-21","Medvedev D.","Rune H.","Medvedev D.",3,7,1.91,1.91,"Clay",0,1000,"Rune H.",1.91,1.91,3,7,1,1,0,1,0,0,1,62.2222222222222,61.1111111111111,0,1,1,1,1,1.09861228866811,1.94591014905531
